date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,WS10M,RH2M,PS,ALLSKY_SFC_SW_DWN,NDVI,temp_range,heat_index_approx
2019-11-14,27.02,31.84,24.15,1.66,3.61,79.59,101.09,11.76,0.22642650055214572,7.690000000000001,36.365683555958924
2019-11-15,26.49,31.81,22.04,1.11,2.68,75.49,101.07,18.77,0.19742994597878064,9.77,35.082732065141286
2019-11-16,26.82,32.56,21.18,0.0,2.15,72.55,101.04,20.15,0.23711456944652215,11.380000000000003,35.23972599664545
2019-11-17,27.48,33.6,22.04,0.0,1.59,72.78,101.0,20.22,0.2020294761816061,11.560000000000002,36.259042020967584
2019-11-18,28.07,33.96,22.97,0.0,1.48,71.04,101.02,18.68,0.17811482551552688,10.990000000000002,36.93876032972416
2019-11-19,27.65,33.37,23.44,0.0,3.19,72.52,101.02,18.47,0.17071156470176208,9.929999999999996,36.48486810865228
2019-11-20,26.85,32.51,22.69,0.0,3.97,71.5,101.1,20.01,0.20414942841599637,9.819999999999997,35.16248506707946
2019-11-21,26.55,32.22,22.36,0.0,4.03,69.86,101.17,19.71,0.18632760100368456,9.86,34.52999578798966
2019-11-22,26.36,32.59,20.62,0.0,2.91,68.37,101.16,19.73,0.2171686300706487,11.970000000000002,34.08298499014006
2019-11-23,26.54,33.61,19.83,0.0,2.18,62.74,101.13,20.23,0.21486740610657332,13.780000000000001,33.70247750182621
2019-11-24,26.53,33.8,18.9,0.0,2.1,60.7,101.11,21.19,0.20181035753251703,14.899999999999999,33.45551547161908
2019-11-25,26.85,33.83,20.94,0.0,3.83,65.78,101.15,18.31,0.16230318682009656,12.889999999999997,34.49748626171311
2019-11-26,26.75,33.95,20.13,0.0,3.57,68.05,101.11,20.53,0.2116126995920652,13.820000000000004,34.61510713470976
2019-11-27,28.34,34.39,22.81,0.0,3.29,72.6,101.04,19.16,0.20098198906172146,11.580000000000002,37.546711659850175
2019-11-28,28.74,35.02,23.52,0.0,4.82,65.84,101.06,18.58,0.15900545511757344,11.500000000000004,37.285121475569994
2019-11-29,27.48,33.82,22.08,0.0,3.56,68.98,101.13,15.56,0.17542125375873582,11.740000000000002,35.80066939552547
2019-11-30,28.25,34.78,22.8,0.0,3.04,68.63,101.1,19.85,0.16323237388651468,11.98,36.907931343502305
2019-12-01,28.75,35.11,23.7,0.0,3.25,68.15,101.04,18.81,0.12841467018972205,11.41,37.60004347889987
2019-12-02,27.36,33.38,23.19,0.0,4.9,63.7,101.16,19.38,0.15308271210952848,10.190000000000001,34.99011013922488
2019-12-03,24.52,30.85,19.76,0.0,4.24,59.95,101.35,18.87,0.2029025974929048,11.09,30.59201930899865
2019-12-04,22.41,29.42,16.85,0.0,4.21,61.93,101.46,19.19,0.15994809174174485,12.57,27.934494029091226
2019-12-05,21.73,29.48,15.49,0.0,4.43,56.01,101.6,20.21,0.14753754291996615,13.99,26.523928761429012
2019-12-06,20.77,28.6,13.88,0.0,4.63,56.17,101.65,19.91,0.17147679988005354,14.72,25.30321738304862
2019-12-07,20.42,28.41,13.38,0.0,4.29,57.35,101.6,20.52,0.14999214739485608,15.03,24.94983866657818
2019-12-08,21.05,29.26,14.1,0.0,3.47,60.99,101.62,17.52,0.12789263325111244,15.160000000000002,26.057544122663586
2019-12-09,21.92,30.22,14.81,0.0,3.21,62.33,101.49,20.39,0.1469351265489716,15.409999999999998,27.316999223317392
2019-12-10,22.88,31.26,15.46,0.0,2.75,59.66,101.29,20.47,0.16537539485141897,15.8,28.355668607234705
2019-12-11,23.37,32.22,15.24,0.0,2.5,60.95,101.2,19.97,0.17098943673858608,16.979999999999997,29.131940450778558
2019-12-12,24.37,32.54,16.87,0.0,2.73,62.74,101.21,19.82,0.1668266310121871,15.669999999999998,30.667917950771212
2019-12-13,25.17,33.46,17.9,0.0,3.01,64.82,101.33,20.14,0.12079001853911676,15.560000000000002,31.994403719147243
2019-12-14,26.25,34.2,19.54,0.0,3.19,63.78,101.35,20.16,0.12070691302897796,14.660000000000004,33.40797947663788
2019-12-15,27.28,34.98,20.57,0.0,2.99,62.91,101.2,19.91,0.1329865852957212,14.409999999999997,34.780330375408276
2019-12-16,28.08,35.66,20.97,0.0,2.75,62.92,101.06,19.19,0.15600481465066318,14.689999999999998,35.9396113832717
2019-12-17,28.11,33.69,22.17,0.0,2.27,61.59,101.11,19.7,0.11869317263474147,11.519999999999996,35.816898309919026
2019-12-18,28.57,36.08,21.78,0.0,2.7,60.46,101.11,19.3,0.14059983697855385,14.299999999999997,36.34006305965586
2019-12-19,28.89,35.01,24.27,0.0,2.27,64.33,101.1,18.51,0.14526616126989353,10.739999999999998,37.3118378078156
2019-12-20,29.59,36.12,23.86,0.02,2.17,61.4,100.98,17.7,0.1575423315723137,12.259999999999998,37.95903470457086
2019-12-21,29.43,35.68,23.89,0.0,1.73,63.72,101.05,18.84,0.09013124955166282,11.79,38.03573029616601
2019-12-22,29.41,36.18,23.73,0.0,1.69,61.39,101.03,19.17,0.14915221218163632,12.45,37.691516694613426
2019-12-23,29.09,36.09,23.06,0.0,1.43,64.1,101.04,18.84,0.13158025508181154,13.030000000000005,37.57915839139528
2019-12-24,29.26,36.53,23.41,0.0,1.79,65.5,101.06,18.19,0.16776338119296405,13.120000000000001,38.01998361261212
2019-12-25,29.46,36.54,23.94,0.0,1.35,65.1,101.0,17.52,0.09402168827138764,12.599999999999998,38.26729180868639
2019-12-26,29.32,36.42,23.57,0.0,1.8,66.46,101.01,17.86,0.13942810607680106,12.850000000000001,38.23913912113149
2019-12-27,28.64,35.17,23.14,0.01,2.77,64.0,101.02,16.52,0.13000997166386546,12.030000000000001,36.89840355576585
2019-12-28,28.05,34.74,22.25,0.0,3.07,57.74,101.1,15.21,0.10874933644072553,12.490000000000002,35.249990147030175
2019-12-29,28.39,35.52,21.76,0.0,2.15,57.85,101.1,19.07,0.08713516609982905,13.760000000000002,35.7475038974472
2019-12-30,28.49,35.79,22.35,0.0,2.66,55.64,101.22,19.83,0.1101896696441428,13.439999999999998,35.60756222006968
2019-12-31,28.77,36.19,21.84,0.0,3.51,55.85,101.34,19.1,0.1117239483930373,14.349999999999998,36.031141764880246
2020-01-01,29.47,35.52,24.52,0.0,4.15,55.33,101.46,16.96,0.1456020981158214,11.000000000000004,36.95982794437837
2020-01-02,29.28,35.09,23.86,0.0,3.93,55.73,101.51,18.63,0.14218182518027386,11.230000000000004,36.741932467097826
2020-01-03,29.39,36.09,22.93,0.0,2.97,53.68,101.36,19.44,0.13603487548291576,13.160000000000004,36.62310825248717
2020-01-04,29.38,36.04,23.04,0.0,2.29,57.05,101.14,20.01,0.14078937051378201,13.0,37.062776214400415
2020-01-05,29.47,36.27,23.54,0.0,2.66,54.97,101.15,20.25,0.09743859825685999,12.730000000000004,36.91109600763562
2020-01-06,29.15,36.48,22.75,0.0,2.22,54.87,101.15,20.46,0.12545242300197645,13.729999999999997,36.4419568096922
2020-01-07,29.19,36.61,22.48,0.0,2.14,54.2,101.08,20.22,0.10277823242523958,14.129999999999999,36.40954318976909
2020-01-08,29.55,36.5,22.72,0.0,2.41,54.64,101.05,18.64,0.09352037734595925,13.780000000000001,36.98052292416942
2020-01-09,31.14,37.73,25.35,0.0,1.85,50.82,100.98,18.85,0.11830473266731285,12.379999999999995,38.70828323915417
2020-01-10,30.98,37.81,24.73,0.0,1.76,54.23,100.89,18.06,0.11217080044688878,13.080000000000002,38.98300769937549
2020-01-11,30.76,37.41,25.8,2.47,1.63,61.25,100.86,14.45,0.10242843721204495,11.609999999999996,39.6865171574664
2020-01-12,29.7,35.95,25.23,1.37,1.86,68.37,100.84,17.1,0.10909778971321576,10.720000000000002,39.0781330493876
2020-01-13,29.24,35.16,24.72,1.25,2.33,67.88,100.89,15.98,0.13497462964716692,10.439999999999998,38.307832201575366
2020-01-14,29.13,35.41,24.05,0.0,2.16,65.51,101.02,17.48,0.10626619418974514,11.359999999999996,37.825928533682344
2020-01-15,28.9,35.57,23.44,0.0,1.94,65.28,101.06,18.54,0.14389078262310795,12.129999999999999,37.451145783855644
2020-01-16,29.11,36.4,23.49,0.0,1.99,63.46,101.08,18.16,0.09569574708281314,12.91,37.52409846837374
2020-01-17,29.57,36.27,23.57,0.0,1.76,63.88,101.13,17.88,0.15214902381521542,12.700000000000003,38.26706643348221
2020-01-18,29.82,36.99,24.05,0.0,2.04,59.08,101.05,17.74,0.12276276897567377,12.940000000000001,37.97984619793103
2020-01-19,29.6,36.72,24.2,0.06,2.34,60.31,101.1,17.17,0.15452219696919955,12.52,37.82518844845275
2020-01-20,29.56,36.54,24.29,0.58,2.07,59.86,101.2,15.88,0.14713407916855722,12.25,37.705073463105464
2020-01-21,29.56,36.56,24.01,0.1,2.24,60.97,101.29,17.2,0.15068039711076392,12.55,37.85610974015269
2020-01-22,30.15,37.72,24.24,0.0,1.73,61.61,101.21,18.71,0.1049427196712641,13.48,38.82167989113891
2020-01-23,30.45,37.91,24.3,0.0,2.68,60.56,101.05,18.94,0.17116144759817273,13.609999999999996,39.121305531979495
2020-01-24,30.46,38.11,24.65,0.0,3.84,63.04,101.01,17.95,0.11672016214645634,13.46,39.49155975357328
2020-01-25,29.68,36.68,24.93,0.0,4.88,65.7,100.92,17.51,0.12068345882255033,11.75,38.68155361309756
2020-01-26,30.19,37.25,25.3,0.0,3.59,54.24,100.85,20.06,0.1027055338368422,11.95,37.841834225778825
2020-01-27,28.71,36.3,22.71,0.06,3.42,54.7,100.87,21.66,0.12649703136229576,13.589999999999996,35.79699711032543
2020-01-28,27.32,35.34,20.2,0.34,2.94,55.05,101.0,22.15,0.13827833773149234,15.140000000000004,33.89860056661569
2020-01-29,28.62,36.66,21.36,0.0,1.41,52.35,101.13,21.37,0.10304816355084026,15.299999999999997,35.36730168398127
2020-01-30,28.52,35.44,22.5,0.0,3.16,45.84,101.15,18.33,0.10712155285667074,12.939999999999998,34.39412921079328
2020-01-31,28.32,35.25,21.44,0.0,2.68,41.35,101.22,18.53,0.10777475270272215,13.809999999999999,33.55768789577205
2020-02-01,28.77,35.71,23.31,0.0,2.37,46.72,101.2,20.08,0.06737368952153555,12.400000000000002,34.84413685327136
2020-02-02,28.97,36.48,22.69,0.02,2.28,52.36,101.3,18.92,0.12456101050130451,13.789999999999996,35.8565099020521
2020-02-03,29.53,36.85,23.51,0.0,2.53,58.34,101.19,17.99,0.08813204987005745,13.34,37.4545725442791
2020-02-04,29.17,35.52,23.94,0.0,3.54,63.41,101.1,17.84,0.11842799456897,11.580000000000002,37.606602175060914
2020-02-05,29.19,35.84,23.9,0.0,3.27,62.04,101.08,18.82,0.1349762683808048,11.940000000000005,37.45384611611207
2020-02-06,29.47,35.91,23.97,0.0,3.38,60.5,101.13,19.14,0.14029677465614418,11.939999999999998,37.6596727026006
2020-02-07,30.45,37.33,24.59,0.11,2.18,58.35,101.18,19.79,0.11903614380800033,12.739999999999998,38.80486588162159
2020-02-08,30.22,37.84,24.15,0.0,2.34,56.5,101.23,19.08,0.09516528919589284,13.690000000000005,38.20434890737714
2020-02-09,30.32,37.74,24.23,0.0,3.3,47.88,101.26,19.36,0.1360287821147536,13.510000000000002,37.12499724443937
2020-02-10,30.11,36.88,23.76,0.0,3.69,44.18,101.25,20.21,0.12232759447590207,13.120000000000001,36.314168736693986
2020-02-11,30.75,37.35,24.69,0.02,2.33,46.34,101.24,17.63,0.14434777326294793,12.66,37.499702036867966
2020-02-12,30.44,37.5,25.06,0.0,3.39,58.84,101.17,19.91,0.12669252669632175,12.440000000000001,38.860217989744896
2020-02-13,30.36,37.66,24.82,0.0,4.16,61.98,101.05,21.5,0.13948336714405615,12.839999999999996,39.18913111645361
